Task code,Task name,Family,Verifier type,Verifier ID,Output ID,Deliverable,Output file,Pass condition,Evidence,K question,Answer (Yes/No)
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r039/H003,wall-label-r039,Exhibition wall label - C-038 - Plywood Field III,deliverables/wall-label-r039.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-038 - Plywood Field III” (wall-label-r039.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 39",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r042/H001,wall-label-r042,Exhibition wall label - C-041 - Plywood Field IV,deliverables/wall-label-r042.pdf,"The artwork on “Exhibition wall label - C-041 - Plywood Field IV” (wall-label-r042.pdf) is “Plywood Field IV”, accession 2023.056, as approved in mv_autumn_works.csv, row 42.","Source table mv_autumn_works.csv, row 42",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r042/H002,wall-label-r042,Exhibition wall label - C-041 - Plywood Field IV,deliverables/wall-label-r042.pdf,"The artist attribution on “Exhibition wall label - C-041 - Plywood Field IV” (wall-label-r042.pdf) says exactly what mv_autumn_works.csv, row 42 says.","Source table mv_autumn_works.csv, row 42",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r042/H003,wall-label-r042,Exhibition wall label - C-041 - Plywood Field IV,deliverables/wall-label-r042.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-041 - Plywood Field IV” (wall-label-r042.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 42",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r030/H001,wall-label-r030,Exhibition wall label - C-029 - Walking Figure,deliverables/wall-label-r030.pdf,"The artwork on “Exhibition wall label - C-029 - Walking Figure” (wall-label-r030.pdf) is “Walking Figure”, accession 2019.140, as approved in mv_autumn_works.csv, row 30.","Source table mv_autumn_works.csv, row 30",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r030/H002,wall-label-r030,Exhibition wall label - C-029 - Walking Figure,deliverables/wall-label-r030.pdf,"The artist attribution on “Exhibition wall label - C-029 - Walking Figure” (wall-label-r030.pdf) says exactly what mv_autumn_works.csv, row 30 says.","Source table mv_autumn_works.csv, row 30",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r030/H003,wall-label-r030,Exhibition wall label - C-029 - Walking Figure,deliverables/wall-label-r030.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-029 - Walking Figure” (wall-label-r030.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 30",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r037/H001,wall-label-r037,Exhibition wall label - C-036 - Night Sheet,deliverables/wall-label-r037.pdf,"The artwork on “Exhibition wall label - C-036 - Night Sheet” (wall-label-r037.pdf) is “Night Sheet”, accession 2020.140, as approved in mv_autumn_works.csv, row 37.","Source table mv_autumn_works.csv, row 37",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r037/H002,wall-label-r037,Exhibition wall label - C-036 - Night Sheet,deliverables/wall-label-r037.pdf,"The artist attribution on “Exhibition wall label - C-036 - Night Sheet” (wall-label-r037.pdf) says exactly what mv_autumn_works.csv, row 37 says.","Source table mv_autumn_works.csv, row 37",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r037/H003,wall-label-r037,Exhibition wall label - C-036 - Night Sheet,deliverables/wall-label-r037.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-036 - Night Sheet” (wall-label-r037.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 37",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r032/H001,wall-label-r032,Exhibition wall label - C-031 - Silverpoint Hours (I),deliverables/wall-label-r032.pdf,"The artwork on “Exhibition wall label - C-031 - Silverpoint Hours (I)” (wall-label-r032.pdf) is “Silverpoint Hours (I)”, accession 2020.061, as approved in mv_autumn_works.csv, row 32.","Source table mv_autumn_works.csv, row 32",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r032/H002,wall-label-r032,Exhibition wall label - C-031 - Silverpoint Hours (I),deliverables/wall-label-r032.pdf,"The artist attribution on “Exhibition wall label - C-031 - Silverpoint Hours (I)” (wall-label-r032.pdf) says exactly what mv_autumn_works.csv, row 32 says.","Source table mv_autumn_works.csv, row 32",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r032/H003,wall-label-r032,Exhibition wall label - C-031 - Silverpoint Hours (I),deliverables/wall-label-r032.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-031 - Silverpoint Hours (I)” (wall-label-r032.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 32",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r033/H001,wall-label-r033,Exhibition wall label - C-032 - Silverpoint Hours (II),deliverables/wall-label-r033.pdf,"The artwork on “Exhibition wall label - C-032 - Silverpoint Hours (II)” (wall-label-r033.pdf) is “Silverpoint Hours (II)”, accession 2020.062, as approved in mv_autumn_works.csv, row 33.","Source table mv_autumn_works.csv, row 33",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r033/H002,wall-label-r033,Exhibition wall label - C-032 - Silverpoint Hours (II),deliverables/wall-label-r033.pdf,"The artist attribution on “Exhibition wall label - C-032 - Silverpoint Hours (II)” (wall-label-r033.pdf) says exactly what mv_autumn_works.csv, row 33 says.","Source table mv_autumn_works.csv, row 33",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r033/H003,wall-label-r033,Exhibition wall label - C-032 - Silverpoint Hours (II),deliverables/wall-label-r033.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-032 - Silverpoint Hours (II)” (wall-label-r033.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 33",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r041/H001,wall-label-r041,Exhibition wall label - C-040 - Silverpoint Hours (III),deliverables/wall-label-r041.pdf,"The artwork on “Exhibition wall label - C-040 - Silverpoint Hours (III)” (wall-label-r041.pdf) is “Silverpoint Hours (III)”, accession 2020.141, as approved in mv_autumn_works.csv, row 41.","Source table mv_autumn_works.csv, row 41",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r041/H002,wall-label-r041,Exhibition wall label - C-040 - Silverpoint Hours (III),deliverables/wall-label-r041.pdf,"The artist attribution on “Exhibition wall label - C-040 - Silverpoint Hours (III)” (wall-label-r041.pdf) says exactly what mv_autumn_works.csv, row 41 says.","Source table mv_autumn_works.csv, row 41",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r041/H003,wall-label-r041,Exhibition wall label - C-040 - Silverpoint Hours (III),deliverables/wall-label-r041.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-040 - Silverpoint Hours (III)” (wall-label-r041.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 41",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r034/H001,wall-label-r034,Exhibition wall label - C-033 - Assembly (Red),deliverables/wall-label-r034.pdf,"The artwork on “Exhibition wall label - C-033 - Assembly (Red)” (wall-label-r034.pdf) is “Assembly (Red)”, accession 2023.011, as approved in mv_autumn_works.csv, row 34.","Source table mv_autumn_works.csv, row 34",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r034/H002,wall-label-r034,Exhibition wall label - C-033 - Assembly (Red),deliverables/wall-label-r034.pdf,"The artist attribution on “Exhibition wall label - C-033 - Assembly (Red)” (wall-label-r034.pdf) says exactly what mv_autumn_works.csv, row 34 says.","Source table mv_autumn_works.csv, row 34",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r034/H003,wall-label-r034,Exhibition wall label - C-033 - Assembly (Red),deliverables/wall-label-r034.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-033 - Assembly (Red)” (wall-label-r034.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 34",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r035/H001,wall-label-r035,Exhibition wall label - C-034 - Assembly (Grey),deliverables/wall-label-r035.pdf,"The artwork on “Exhibition wall label - C-034 - Assembly (Grey)” (wall-label-r035.pdf) is “Assembly (Grey)”, accession 2023.012, as approved in mv_autumn_works.csv, row 35.","Source table mv_autumn_works.csv, row 35",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r035/H002,wall-label-r035,Exhibition wall label - C-034 - Assembly (Grey),deliverables/wall-label-r035.pdf,"The artist attribution on “Exhibition wall label - C-034 - Assembly (Grey)” (wall-label-r035.pdf) says exactly what mv_autumn_works.csv, row 35 says.","Source table mv_autumn_works.csv, row 35",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r035/H003,wall-label-r035,Exhibition wall label - C-034 - Assembly (Grey),deliverables/wall-label-r035.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-034 - Assembly (Grey)” (wall-label-r035.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 35",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/installer-room-the-front-room/H001,installer-room-the-front-room,Marrow and Vane / Room installer label file - The Front Room,deliverables/installer-room-the-front-room.pdf,"Every record in “Marrow and Vane / Room installer label file - The Front Room” (installer-room-the-front-room.pdf) has Room “The Front Room”, no records from any other room are included.",wall-label source records,K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/installer-room-the-cabinet/H001,installer-room-the-cabinet,Marrow and Vane / Room installer label file - The Cabinet,deliverables/installer-room-the-cabinet.pdf,"Every record in “Marrow and Vane / Room installer label file - The Cabinet” (installer-room-the-cabinet.pdf) has Room “The Cabinet”, no records from any other room are included.",wall-label source records,K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/installer-room-the-long-gallery/H001,installer-room-the-long-gallery,Marrow and Vane / Room installer label file - The Long Gallery,deliverables/installer-room-the-long-gallery.pdf,"Every record in “Marrow and Vane / Room installer label file - The Long Gallery” (installer-room-the-long-gallery.pdf) has Room “The Long Gallery”, no records from any other room are included.",wall-label source records,K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/artwork-checklist/H001,artwork-checklist,Marrow and Vane / Exhibition desk and press checklist,deliverables/artwork-checklist.pdf,"“Marrow and Vane / Exhibition desk and press checklist” (artwork-checklist.pdf) has separate sections for The Front Room, The Cabinet and The Long Gallery.",mv_autumn_works.csv; mv_desk_note.txt; mv_hang_order.txt,K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/artwork-checklist/H002,artwork-checklist,Marrow and Vane / Exhibition desk and press checklist,deliverables/artwork-checklist.pdf,The press contact on “Marrow and Vane / Exhibition desk and press checklist” (artwork-checklist.pdf) reads exactly “press@marrowandvane.example”.,mv_autumn_works.csv; mv_desk_note.txt; mv_hang_order.txt,K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/artwork-checklist/H003,artwork-checklist,Marrow and Vane / Exhibition desk and press checklist,deliverables/artwork-checklist.pdf,"In “Marrow and Vane / Exhibition desk and press checklist” (artwork-checklist.pdf), the checklist entry for C-001 uses artwork photograph 2016-084.jpg.","mv_autumn_works.csv, row 2; 2016-084.jpg",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/artwork-checklist/H004,artwork-checklist,Marrow and Vane / Exhibition desk and press checklist,deliverables/artwork-checklist.pdf,"In “Marrow and Vane / Exhibition desk and press checklist” (artwork-checklist.pdf), the checklist entry for C-002 uses artwork photograph 2016-085.jpg.","mv_autumn_works.csv, row 3; 2016-085.jpg",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/artwork-checklist/H005,artwork-checklist,Marrow and Vane / Exhibition desk and press checklist,deliverables/artwork-checklist.pdf,"In “Marrow and Vane / Exhibition desk and press checklist” (artwork-checklist.pdf), the checklist entry for C-012 uses artwork photograph 2016-086.jpg.","mv_autumn_works.csv, row 13; 2016-086.jpg",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/artwork-checklist/H006,artwork-checklist,Marrow and Vane / Exhibition desk and press checklist,deliverables/artwork-checklist.pdf,"In “Marrow and Vane / Exhibition desk and press checklist” (artwork-checklist.pdf), the checklist entry for C-010 uses artwork photograph 2014-077.jpg.","mv_autumn_works.csv, row 11; 2014-077.jpg",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/artwork-checklist/H007,artwork-checklist,Marrow and Vane / Exhibition desk and press checklist,deliverables/artwork-checklist.pdf,"In “Marrow and Vane / Exhibition desk and press checklist” (artwork-checklist.pdf), the checklist entry for C-003 uses artwork photograph 2015-213.jpg.","mv_autumn_works.csv, row 4; 2015-213.jpg",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/artwork-checklist/H008,artwork-checklist,Marrow and Vane / Exhibition desk and press checklist,deliverables/artwork-checklist.pdf,"In “Marrow and Vane / Exhibition desk and press checklist” (artwork-checklist.pdf), the checklist entry for C-014 uses artwork photograph 1994-112.jpg.","mv_autumn_works.csv, row 15; 1994-112.jpg",K2_Q1 Asset selection,
