Task code,Task ID,Question ID,Check ID,Deliverable,Output file,Review criterion,Approved reference,Assessment basis,Reference status,Applicability,Status,Answer (Yes/No)
SB3-077-LAY,LAYOUT-32,K5_Q3,LAYOUT-32/forecourt-card-r009/K5_Q3/detail-A013,Forecourt sales card - 3921 - Crestmoor Sovereign,forecourt-card-r009.pdf,The viewer can read the approved price without the brief.,"{""check_id"":""LAYOUT-32/forecourt-card-r009/A013"",""condition"":""Forecourt sales card - 3921 - Crestmoor Sovereign (forecourt-card-r009.pdf): Price reads exactly “41950”."",""expected"":""41950""}",human_observation,,,not_assessed,
SB3-077-LAY,LAYOUT-32,K5_Q3,LAYOUT-32/forecourt-card-r009/K5_Q3/detail-A014,Forecourt sales card - 3921 - Crestmoor Sovereign,forecourt-card-r009.pdf,The viewer can read the approved monthly without the brief.,"{""check_id"":""LAYOUT-32/forecourt-card-r009/A014"",""condition"":""Forecourt sales card - 3921 - Crestmoor Sovereign (forecourt-card-r009.pdf): Monthly reads exactly “559”."",""expected"":""559""}",human_observation,,,not_assessed,
SB3-077-LAY,LAYOUT-32,K5_Q6,LAYOUT-32/forecourt-card-r009/K5_Q6/implication,Forecourt sales card - 3921 - Crestmoor Sovereign,forecourt-card-r009.pdf,The design does not imply an unsupported factual claim.,"{""approved_copy"":{""stock_number"":""3921"",""registration"":""YG19 QME"",""marque"":""Crestmoor"",""model"":""Sovereign"",""derivative"":""SE"",""year"":""2019"",""mileage"":""33900"",""colour"":""Silver"",""transmission"":""Automatic"",""fuel"":""Diesel"",""spec_block"":""Full service history | One owner | Leather upholstery | Head-up display | 360 camera | 19in alloys | Adaptive cruise | Premium sound | Heated seats"",""price"":""41950"",""monthly"":""559"",""status"":""Available"",""image"":""D:\\StockPro\\Media\\Export\\lot_photo_08.jpg""},""brief"":""BRIEF.md"",""brand"":""Vanguard Motors""}",human_judgement,,,not_assessed,
SB3-077-LAY,LAYOUT-32,K1_Q5,LAYOUT-32/forecourt-card-r010/K1_Q5/blocking_defect,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,No defect blocks the commissioned use of this file.,"""Output contract for forecourt-card-r010. A No needs the exact failed requirement and why it prevents use.""",human_judgement,,,not_assessed,
SB3-077-LAY,LAYOUT-32,K2_Q1,LAYOUT-32/forecourt-card-r010/K2_Q1/source_selection,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,Placed client artwork comes from the supplied source pack.,"""lot_photo_09.jpg""",human_judgement,,Applies to client artwork that the brief requires reusing. Authorised new drawings or stock imagery are not falsely treated as supplied artwork.,not_assessed,
SB3-077-LAY,LAYOUT-32,K2_Q2,LAYOUT-32/forecourt-card-r010/K2_Q2/source_permission,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,Source changes stay within the permissions in the client brief.,"{""source_files"":""lot_photo_09.jpg"",""permissions"":[""Do not invent names, prices, claims, product features, locations, credentials, records, or documentary events that are absent from the approved inputs."",""Do not silently replace a weak supplied asset. Use it honestly, reject it with a reason, or take only the brief's declared Stock or concept exception."",""Record every omission, substitution, reconciliation, and material quality compromise in the delivery manifest."",""Reconcile records before merge and prove page, row, name, and amount completeness from the delivered artifacts.""],""brief"":""BRIEF.md""}",human_judgement,,,not_assessed,
SB3-077-LAY,LAYOUT-32,K2_Q4,LAYOUT-32/forecourt-card-r010/K2_Q4/identity,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,The depicted subject retains its identifying features from the source.,"""lot_photo_09.jpg""",human_judgement,,"Applies to an identifiable product, person, logo or distinctive object. Otherwise record not applicable with a reason; do not mark Yes.",not_assessed,
SB3-077-LAY,LAYOUT-32,K2_Q5,LAYOUT-32/forecourt-card-r010/K2_Q5/role,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,The selected source artwork serves the commissioned purpose.,"{""source_files"":""lot_photo_09.jpg"",""commission"":[""The pictured vehicle matches this stock number."",""The finance wording follows the approved text."",""The vehicle specification is readable.""],""brief"":""BRIEF.md""}",human_judgement,,,not_assessed,
SB3-077-LAY,LAYOUT-32,K3_Q1,LAYOUT-32/forecourt-card-r010/K3_Q1/K3_LAYOUT_01,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,All elements on a consistent grid; even margins.,"{""criterion"":""Grid & alignment"",""minor"":""a few elements off-grid"",""major"":""no consistent grid; ragged"",""output_kind"":""a4""}",subjective_expert_review,,Review Grid & alignment only where present in this output; record a specific reason when not applicable.,not_assessed,
SB3-077-LAY,LAYOUT-32,K3_Q1,LAYOUT-32/forecourt-card-r010/K3_Q1/K3_LAYOUT_02,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,Key element reads first; clear order.,"{""criterion"":""Visual hierarchy"",""minor"":""present but weak"",""major"":""flat / confusing — nothing leads"",""output_kind"":""a4""}",subjective_expert_review,,Review Visual hierarchy only where present in this output; record a specific reason when not applicable.,not_assessed,
SB3-077-LAY,LAYOUT-32,K3_Q1,LAYOUT-32/forecourt-card-r010/K3_Q1/K3_LAYOUT_03,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,Heading clearly dominant; levels distinct.,"{""criterion"":""Typographic hierarchy"",""minor"":""weak (size only)"",""major"":""heading and body indistinguishable"",""output_kind"":""a4""}",subjective_expert_review,,Review Typographic hierarchy only where present in this output; record a specific reason when not applicable.,not_assessed,
SB3-077-LAY,LAYOUT-32,K3_Q1,LAYOUT-32/forecourt-card-r010/K3_Q1/K3_LAYOUT_04,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,Even padding; consistent throughout.,"{""criterion"":""Spacing & rhythm"",""minor"":""a few inconsistencies"",""major"":""crowded or erratic"",""output_kind"":""a4""}",subjective_expert_review,,Review Spacing & rhythm only where present in this output; record a specific reason when not applicable.,not_assessed,
SB3-077-LAY,LAYOUT-32,K3_Q1,LAYOUT-32/forecourt-card-r010/K3_Q1/K3_LAYOUT_05,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,Logical flow; related items grouped.,"{""criterion"":""Reading flow & grouping"",""minor"":""minor grouping slips"",""major"":""scattered; no clear flow"",""output_kind"":""a4""}",subjective_expert_review,,Review Reading flow & grouping only where present in this output; record a specific reason when not applicable.,not_assessed,
SB3-077-LAY,LAYOUT-32,K3_Q1,LAYOUT-32/forecourt-card-r010/K3_Q1/K3_LAYOUT_06,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,Every record placed; none missing.,"{""criterion"":""Data integrity (merge)"",""minor"":""a couple of minor slips"",""major"":""records missing / duplicated / overflowing"",""output_kind"":""a4""}",subjective_expert_review,,Review Data integrity (merge) only where present in this output; record a specific reason when not applicable.,not_assessed,
SB3-077-LAY,LAYOUT-32,K3_Q1,LAYOUT-32/forecourt-card-r010/K3_Q1/K3_LAYOUT_07,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,"Aligned, well-cropped, correct aspect.","{""criterion"":""Image placement & crop"",""minor"":""a slightly loose crop"",""major"":""stretched / mis-cropped / misaligned"",""output_kind"":""a4""}",subjective_expert_review,,Review Image placement & crop only where present in this output; record a specific reason when not applicable.,not_assessed,
SB3-077-LAY,LAYOUT-32,K3_Q1,LAYOUT-32/forecourt-card-r010/K3_Q1/K3_LAYOUT_08,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,Balanced; whitespace used well.,"{""criterion"":""Balance & whitespace"",""minor"":""slightly heavy or sparse"",""major"":""cramped or empty"",""output_kind"":""a4""}",subjective_expert_review,,Review Balance & whitespace only where present in this output; record a specific reason when not applicable.,not_assessed,
SB3-077-LAY,LAYOUT-32,K4_Q1,LAYOUT-32/forecourt-card-r010/K4_Q1/creative_review,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,A clear creative idea shapes the treatment.,"{""commission"":""Forecourt sales card - 4260"",""brand"":""Vanguard Motors"",""brief"":""BRIEF.md""}",subjective_expert_review,,"For faithful restoration or reproduction, judge intentional treatment within the permissions, not novelty that would change the source.",not_assessed,
SB3-077-LAY,LAYOUT-32,K4_Q2,LAYOUT-32/forecourt-card-r010/K4_Q2/creative_review,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,The creative direction addresses the commissioned purpose.,"{""commission"":""Forecourt sales card - 4260"",""brand"":""Vanguard Motors"",""brief"":""BRIEF.md""}",subjective_expert_review,,"For faithful restoration or reproduction, judge intentional treatment within the permissions, not novelty that would change the source.",not_assessed,
SB3-077-LAY,LAYOUT-32,K4_Q3,LAYOUT-32/forecourt-card-r010/K4_Q3/creative_review,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,The treatment has a distinctive point of view.,"{""commission"":""Forecourt sales card - 4260"",""brand"":""Vanguard Motors"",""brief"":""BRIEF.md""}",subjective_expert_review,,"For faithful restoration or reproduction, judge intentional treatment within the permissions, not novelty that would change the source.",not_assessed,
SB3-077-LAY,LAYOUT-32,K2_Q3,LAYOUT-32/forecourt-card-r010/K2_Q3/palette,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,Graphic colours follow the approved brand palette.,"{""brand"":""Vanguard Motors"",""palette"":[{""name"":""Midnight"",""hex"":""#161B26""},{""name"":""Vanguard Steel"",""hex"":""#4A5560""},{""name"":""Chrome Silver"",""hex"":""#B7BEC4""},{""name"":""Brushed Pewter"",""hex"":""#8A8E93""},{""name"":""Signal White"",""hex"":""#F2F3F1""},{""name"":""Marque Red"",""hex"":""#8C2A2E""}],""exceptions"":""Photographic colours and explicit brief exceptions are not palette violations.""}",human_judgement,,,not_assessed,
SB3-077-LAY,LAYOUT-32,K2_Q3,LAYOUT-32/forecourt-card-r010/K2_Q3/typography,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,Typography follows the supplied brand type guidance.,"""A confident low contrast serif or sturdy grotesque for the marque and headline, paired with a clean neutral sans for the spec block, price and finance footer. Careful and quiet, neither discount loud nor brochure sparse.""",human_judgement,,Applies when text is present. A style-only brand guide requires expert judgement; no exact font name is invented.,not_assessed,
SB3-077-LAY,LAYOUT-32,K2_Q3,LAYOUT-32/forecourt-card-r010/K2_Q3/logo,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,Logo treatment follows the identity permissions in the brief.,"""The shield artwork is long gone. The only clean version we hold is a photograph of the pressed and painted aluminium plate above the office door, weathered by several winters, carrying the shield at about 180mm. The current stock, specs and prices arrive from the stock feed, and the finance wording is fixed by the broker.""",human_judgement,,Applies when a logo is required or used. Recovery briefs permit reconstruction; do not impose a false locked-logo rule.,not_assessed,
SB3-077-LAY,LAYOUT-32,K5_Q1,LAYOUT-32/forecourt-card-r010/K5_Q1/message,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,An unbriefed viewer identifies the commissioned message.,"{""commission"":""Forecourt sales card - 4260"",""required_content"":[""The pictured vehicle matches this stock number."",""The finance wording follows the approved text."",""The vehicle specification is readable.""],""brief"":""BRIEF.md""}",human_judgement,requires_reviewer_message_anchor,,not_assessed,
SB3-077-LAY,LAYOUT-32,K5_Q2,LAYOUT-32/forecourt-card-r010/K5_Q2/hierarchy,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,The viewer notices the intended focal element first.,"{""commission"":""Forecourt sales card - 4260"",""required_content"":[""The pictured vehicle matches this stock number."",""The finance wording follows the approved text."",""The vehicle specification is readable.""],""brief"":""BRIEF.md""}",human_judgement,requires_reviewer_focal_anchor,,not_assessed,
SB3-077-LAY,LAYOUT-32,K5_Q5,LAYOUT-32/forecourt-card-r010/K5_Q5/audience,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,The intended audience understands the message without extra explanation.,"""Private retail buyers aged 35 to 60 who have narrowed the choice online, driven a distance to see one specific car, and are deciding whether this dealer is careful.""",human_judgement,,,not_assessed,
SB3-077-LAY,LAYOUT-32,K5_Q3,LAYOUT-32/forecourt-card-r010/K5_Q3/detail-H002,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,The finance wording follows the approved text.,"{""check_id"":""LAYOUT-32/forecourt-card-r010/H002"",""condition"":""Forecourt sales card - 4260 - Halverson Vireo (forecourt-card-r010.pdf): The finance wording follows the approved text."",""expected"":null}",human_observation,,,not_assessed,
SB3-077-LAY,LAYOUT-32,K5_Q3,LAYOUT-32/forecourt-card-r010/K5_Q3/detail-H003,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,"At full export size, the vehicle specification text is not cut off.","{""check_id"":""LAYOUT-32/forecourt-card-r010/H003"",""condition"":""Forecourt sales card - 4260 - Halverson Vireo (forecourt-card-r010.pdf): At full export size, the vehicle specification text is not cut off."",""expected"":null}",human_observation,,,not_assessed,
SB3-077-LAY,LAYOUT-32,K5_Q3,LAYOUT-32/forecourt-card-r010/K5_Q3/detail-A006,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,The viewer can read the approved stock number without the brief.,"{""check_id"":""LAYOUT-32/forecourt-card-r010/A006"",""condition"":""Forecourt sales card - 4260 - Halverson Vireo (forecourt-card-r010.pdf): Stock number reads exactly “4260”."",""expected"":""4260""}",human_observation,,,not_assessed,
SB3-077-LAY,LAYOUT-32,K5_Q3,LAYOUT-32/forecourt-card-r010/K5_Q3/detail-A007,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,The viewer can read the approved registration without the brief.,"{""check_id"":""LAYOUT-32/forecourt-card-r010/A007"",""condition"":""Forecourt sales card - 4260 - Halverson Vireo (forecourt-card-r010.pdf): Registration reads exactly “YR69 TKV”."",""expected"":""YR69 TKV""}",human_observation,,,not_assessed,
SB3-077-LAY,LAYOUT-32,K5_Q3,LAYOUT-32/forecourt-card-r010/K5_Q3/detail-A008,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,The viewer can read the approved marque without the brief.,"{""check_id"":""LAYOUT-32/forecourt-card-r010/A008"",""condition"":""Forecourt sales card - 4260 - Halverson Vireo (forecourt-card-r010.pdf): Marque reads exactly “Halverson”."",""expected"":""Halverson""}",human_observation,,,not_assessed,
SB3-077-LAY,LAYOUT-32,K5_Q3,LAYOUT-32/forecourt-card-r010/K5_Q3/detail-A009,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,The viewer can read the approved model without the brief.,"{""check_id"":""LAYOUT-32/forecourt-card-r010/A009"",""condition"":""Forecourt sales card - 4260 - Halverson Vireo (forecourt-card-r010.pdf): Model reads exactly “Vireo”."",""expected"":""Vireo""}",human_observation,,,not_assessed,
SB3-077-LAY,LAYOUT-32,K5_Q3,LAYOUT-32/forecourt-card-r010/K5_Q3/detail-A010,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,The viewer can read the approved derivative without the brief.,"{""check_id"":""LAYOUT-32/forecourt-card-r010/A010"",""condition"":""Forecourt sales card - 4260 - Halverson Vireo (forecourt-card-r010.pdf): Derivative reads exactly “GT”."",""expected"":""GT""}",human_observation,,,not_assessed,
SB3-077-LAY,LAYOUT-32,K5_Q3,LAYOUT-32/forecourt-card-r010/K5_Q3/detail-A011,Forecourt sales card - 4260 - Halverson Vireo,forecourt-card-r010.pdf,The viewer can read the approved year without the brief.,"{""check_id"":""LAYOUT-32/forecourt-card-r010/A011"",""condition"":""Forecourt sales card - 4260 - Halverson Vireo (forecourt-card-r010.pdf): Year reads exactly “2019”."",""expected"":""2019""}",human_observation,,,not_assessed,
