i,verified_grade,title,vertical,platform,url,groups,est_calls,orig_v2_grade,audit
3794,express,Canva Expert for Digital Makeup Guide Enhancement,Wedding & Stationery,Freelancer.com,https://www.freelancer.com/projects/canva/Canva-Expert-for-Digital-Makeup,layout|express|photo,8,express,confirm
3795,express,Canva Wedding Website Template Designer — Full Etsy Listing Package (Old Money Style),Wedding & Stationery,Upwork,https://www.upwork.com/nx/search/jobs/?q=Canva%20Wedding%20Website%20Template%20Designer%20—%20Full%20Etsy%20Li,express|layout|photo,10,express,confirm
3799,express,Classic Vintage Digital Wedding Invites,Wedding & Stationery,Freelancer.com,https://www.freelancer.com/projects/invitation-design/Classic-Vintage-Digital-Wedding-Invites,express|layout,4,express,confirm
3800,express,Create 4-Card Facebook / Instagram Carousel Ad for Personalised Wedding Star Map Product,Wedding & Stationery,Upwork,https://www.upwork.com/nx/search/jobs/,express|photo|layout,8,express,confirm
3802,express,Custom Elegant Wedding Invitation Template,Wedding & Stationery,Upwork,https://www.upwork.com/nx/search/jobs/,express|layout,5,express,confirm
3806,express,Design 2 PDF Ceremony Invites,Wedding & Stationery,Upwork,https://www.upwork.com/nx/search/jobs/?q=Design%202%20PDF%20Ceremony%20Invites,express|layout,5,express,confirm
3813,express,Elegant Wedding Invitation Design (Video or Flyer),Wedding & Stationery,Upwork,https://www.upwork.com/nx/search/jobs/?q=Elegant%20Wedding%20Invitation%20Design%20(Video%20or%20Flyer),express|video,7,express,over_claim
3814,express,Etsy Shop Digital Printables Specialist,Wedding & Stationery,Upwork,https://www.upwork.com/nx/search/jobs/?q=Etsy%20Shop%20Digital%20Printables%20Specialist,express|layout,10,express,confirm
3820,express,Graduation Party Invitation Design,Wedding & Stationery,Upwork,https://www.upwork.com/nx/search/jobs/?q=Graduation%20Party%20Invitation%20Design,express|layout,7,express,confirm
3822,express,Graphic designer for 35th wedding anniversary present,Wedding & Stationery,Upwork,https://www.upwork.com/nx/search/jobs/?q=Graphic%20designer%20for%2035th%20wedding%20anniversary%20present,express|layout,6,express,confirm
3836,express,Luxury Invitation Designer Needed – Cream & Gold A5 Invitation,Wedding & Stationery,Upwork,https://www.upwork.com/nx/search/jobs/,express|layout,4,express,confirm
3839,express,Luxury brand vision board designer needed,Wedding & Stationery,Upwork,https://www.upwork.com/nx/search/jobs/?q=Luxury%20brand%20vision%20board%20designer%20needed,board|express|stock,7,express,under_claim
3841,express,Modern Wedding Invitation Print Design,Wedding & Stationery,Freelancer.com,https://www.freelancer.com/projects/print-design/Modern-Wedding-Invitation-Print-Design,express|layout,4,partial,under_claim
3864,express,Wedding Brochure Design,Wedding & Stationery,Upwork,https://www.upwork.com/nx/search/jobs/?q=Wedding%20Brochure%20Design,express|layout,5,express,confirm
3868,express,Wedding Invitation Design,Wedding & Stationery,Upwork,https://www.upwork.com/nx/search/jobs/?q=Wedding%20Invitation%20Design,express|layout,4,express,confirm
3877,express,Wedding Postcard,Wedding & Stationery,Upwork,https://www.upwork.com/nx/search/jobs/?q=Wedding%20Postcard,express|layout,4,express,confirm
3880,express,Wedding Stationery Design,Wedding & Stationery,Upwork,https://www.upwork.com/nx/search/jobs/?q=Wedding%20Stationery%20Design,express|layout,6,express,confirm
3881,express,Wedding Template Designer — Long-Term Work Inside Our Online Editor,Wedding & Stationery,Upwork,https://www.upwork.com/nx/search/jobs/,express|layout,6,express,confirm
3885,express,Wedding favor logo,Wedding & Stationery,Upwork,https://www.upwork.com/nx/search/jobs/?q=Wedding%20favor%20logo,express|layout,4,express,confirm
,flagship,Engaging Motion Graphics for Schugle,Education & Children,Freelancer.com,https://www.freelancer.com/projects/motion-graphics/Engaging-Motion-Graphics-for-Schugle,brand_identity_raster_vector|express_template_track|video_audio|asset_stock_storage|document_layout|local_glue,16,flagship,kept
,flagship,"Cinematic Tribute Video for Guru Vandana cum Birthday Event (Shri Anil Tolia Ji, 250 guests)",Education & Children,Freelancer.com,https://www.freelancer.com/projects/video-editing/Cinematic-Tribute-Video-for-Guru,video_audio|asset_stock_storage|photo_raster|express_template|document_layout,18,flagship,kept
,flagship,Create Professional Shopify App Store Demo Video — Avatar Intro + Website/App Walkthrough,"E-commerce, Retail & Product",Freelancer.com,https://www.freelancer.com/projects/after-effects/Create-Professional-Shopify-App-Store-40479621,video_audio|express_motion|asset_plumbing|local_compose,23,flagship,kept
,flagship,Brand Identity & Marketing Asset Package for Growing PC Company,"E-commerce, Retail & Product",Upwork,https://www.upwork.com/nx/search/jobs/?q=Brand%20Identity%20&%20Marketing%20Asset%20Package%20for%20Growing%20P,asset_stock_storage|photo_raster|document_layout_vector|express_template_track|firefly_board,24,flagship,kept
,flagship,Brand Identity + Packaging Designer for Premium Men's Skincare/Grooming Brand,Beauty & Grooming / Brand Identity & Packaging,Upwork,https://www.upwork.com/nx/search/jobs/?q=Brand%20Identity%20+%20Packaging%20Designer%20for%20Premium%20Men's%20,asset_stock_storage|photo_raster|document_layout,22,flagship,kept
,flagship,B2B Industrial Catalog Designer — Poultry Equipment Pilot + Full Catalog Rollout,"Automotive, Industrial & Agriculture",Upwork,https://www.upwork.com/nx/search/jobs/?q=B2B%20Industrial%20Catalog%20Designer%20—%20Poultry%20Equipment%20Pilo,photo_raster|document_layout|asset_plumbing,21,flagship,kept
,flagship,Bold Monreale Perfume Photography,"Beauty, Cosmetics & Personal Care",Freelancer.com,https://www.freelancer.com/projects/adobe-lightroom/Bold-Monreale-Perfume-Photography,photo_raster|asset_stock_storage|document_layout|local_glue,22,flagship,kept
,flagship,Refine Existing Logo into Elegant Spiritual Brand Identity,"Music, Film, Publishing & Media",Upwork,https://www.upwork.com/nx/search/jobs/?q=Refine%20Existing%20Logo%20into%20Elegant%20Spiritual%20Brand%20Identi,asset_stock_storage|document_layout|express_template_track|firefly_board,19,flagship,kept
,flagship,Premium Medical Device Brochure Design - RADIVA Shockwave Therapy System (8-page digital + press),Medical Devices & Healthcare,Freelancer.com,https://www.freelancer.com/projects/adobe-creative-suite/Premium-Medical-Device-Brochure-Design,asset_stock_storage|photo_raster|document_layout,18,flagship,kept
,flagship,Canva Wedding Website Template Designer — Full Etsy Listing Package (Old Money Style),Wedding & Stationery,Upwork,https://www.upwork.com/nx/search/jobs/?q=Canva%20Wedding%20Website%20Template%20Designer%20—%20Full%20Etsy%20Li,asset_storage|photo_raster|express_template_track|document_layout|document_data_merge|video_audio,18,flagship,kept
,flagship,2-Minute Arabic Algebra Explainer,Education &amp; Children,Freelancer.com,https://www.freelancer.com/projects/Minute-Arabic-Algebra-Explainer-fix,express_template_track|video_audio|asset_storage,18,flagship,kept
,flagship,Luxury Packaging Designer — Hyperrealistic Beauty Subscription Box,"Beauty, Cosmetics & Personal Care",Upwork,https://www.upwork.com/nx/search/jobs/?q=Luxury%20Packaging%20Designer%20—%20Hyperrealistic%20Beauty%20Subscrip,photo_raster|asset_stock_storage|document_layout_print|video_audio,20,flagship,kept
48,full,Convert AI Images to Print-Ready Vectors for Large-Format Trade Show Display,"Automotive, Industrial & Agriculture",Upwork,https://www.upwork.com/nx/search/jobs/?q=Convert%20AI%20Images%20to%20Print-Ready%20Vectors%20for%20Large-Forma,photo,4,full,confirm
144,full,Remove Backgrounds from Vintage Motocross Photos,"Automotive, Industrial & Agriculture",Upwork,https://www.upwork.com/nx/search/jobs/?q=Remove%20Backgrounds%20from%20Vintage%20Motocross%20Photos,photo,4,full,confirm
165,full,Updated Design of Tired Old Logo,"Automotive, Industrial & Agriculture",Upwork,https://www.upwork.com/nx/search/jobs/?q=Updated%20Design%20of%20Tired%20Old%20Logo,express|photo,5,express,under_claim
190,full,AUTO COSMO Logo Recreation & Brand Refinement,"Beauty, Cosmetics & Personal Care",Upwork,https://www.upwork.com/nx/search/jobs/?q=AUTO%20COSMO%20Logo%20Recreation%20&%20Brand%20Refinement,express|photo,5,express,under_claim
222,full,Graphic Designer Needed to Refine Custom Logo,"Beauty, Cosmetics & Personal Care",Upwork,https://www.upwork.com/nx/search/jobs/?q=Graphic%20Designer%20Needed%20to%20Refine%20Custom%20Logo,express,4,express,under_claim
302,full,Business Card,Cannabis & Dispensary,Upwork,https://www.upwork.com/nx/search/jobs/?q=Business%20Card,express,4,express,under_claim
314,full,Finalize Logo Creation & Docs,Cannabis & Dispensary,Upwork,https://www.upwork.com/nx/search/jobs/?q=Finalize%20Logo%20Creation%20&%20Docs,express,5,express,under_claim
331,full,Logo Refresh for Established Medical Clinic — Brand Identity Expert Needed,Cannabis & Dispensary,Upwork,https://www.upwork.com/nx/search/jobs/?q=Logo%20Refresh%20for%20Established%20Medical%20Clinic%20—%20Brand%20Id,express,4,express,under_claim
364,full,Amazon A+ Content Photo Enhancement,"E-commerce, Retail & Product",Freelancer.com,https://www.freelancer.com/projects/adobe-photoshop/Amazon-Content-Photo-Enhancement,photo,5,partial,under_claim
383,full,Ecommerce Product Photo Editor,"E-commerce, Retail & Product",Upwork,https://www.upwork.com/nx/search/jobs/?q=Ecommerce%20Product%20Photo%20Editor,photo,5,partial,under_claim
403,full,"Lightroom Classic Expert for High-End Product Photo Masking, Color Balancing & Alignment (45 Images)","E-commerce, Retail & Product",Upwork,https://www.upwork.com/nx/search/jobs/?q=Lightroom%20Classic%20Expert%20for%20High-End%20Product%20Photo%20Mask,photo,9,partial,under_claim
414,full,Photo Editor Needed – Background Removal & Replacement (No AI Tools),"E-commerce, Retail & Product",Upwork,https://www.upwork.com/nx/search/jobs/?q=Photo%20Editor%20Needed%20–%20Background%20Removal%20&%20Replacement%2,photo,4,full,confirm
417,full,Product Photo Background Removal,"E-commerce, Retail & Product",Freelancer.com,https://www.freelancer.com/projects/background-removal/Product-Photo-Background-Removal-40491229,photo,4,full,confirm
421,full,Professional Photo Retoucher for E-commerce Catalog,"E-commerce, Retail & Product",Upwork,https://www.upwork.com/nx/search/jobs/?q=Professional%20Photo%20Retoucher%20for%20E-commerce%20Catalog,photo,6,partial,under_claim
422,full,Professional Photoshop Editor Needed for Ongoing eCommerce Product Editing & Color Swapping,"E-commerce, Retail & Product",Upwork,https://www.upwork.com/nx/search/jobs/?q=Professional%20Photoshop%20Editor%20Needed%20for%20Ongoing%20eCommerce,photo,6,partial,under_claim
522,full,Convert PowerPoint to Social PDF,Education & Children,Freelancer.com,https://www.freelancer.com/projects/pdf/Convert-PowerPoint-Social-PDF,layout,4,full,confirm
729,full,Edit and Convert PNG to Vector Files,Fashion & Apparel,Upwork,https://www.upwork.com/nx/search/jobs/?q=Edit%20and%20Convert%20PNG%20to%20Vector%20Files,photo|express,5,partial,under_claim
764,full,Jewellery retouch,Fashion & Apparel,Upwork,https://www.upwork.com/nx/search/jobs/?q=Jewellery%20retouch,photo,4,partial,under_claim
780,full,Logo Recreation & Vectorization,Fashion & Apparel,Upwork,https://www.upwork.com/nx/search/jobs/,photo,3,partial,under_claim
810,full,Outdoor Vector Illustrator for Screenprint Motifs (with Embroidery Text/Border),Fashion & Apparel,Upwork,https://www.upwork.com/nx/search/jobs/,photo,3,partial,under_claim
821,full,Realistic Textile Embroidery Design,Fashion & Apparel,Freelancer.com,https://www.freelancer.com/projects/embroidery/Realistic-Embroidery-Logo-Design,photo,3,partial,under_claim
874,full,Branding m: Basepointe Consulting,"Finance, Crypto & Professional Services",Upwork,https://www.upwork.com/nx/search/jobs/,photo,3,partial,under_claim
960,full,Shopify Product Photo Editor — Background Removal & Centering,"Finance, Crypto & Professional Services",Upwork,https://www.upwork.com/nx/search/jobs/?q=Shopify%20Product%20Photo%20Editor%20—%20Background%20Removal%20&%20Ce,photo,4,full,confirm
1113,full,Lightroom Editor for Food Photography,"Food, Restaurant & Beverage",Upwork,https://www.upwork.com/nx/search/jobs/?q=Lightroom%20Editor%20for%20Food%20Photography,photo,12,full,confirm
1165,full,Personal Ooty Landscape Photography,"Food, Restaurant & Beverage",Freelancer.com,https://www.freelancer.com/projects/drone-photography/Personal-Ooty-Landscape-Photography,photo,10,full,confirm
1181,full,"RAW Photo Editing & Retouching for Restaurant, Bar and Gym Social Media Content","Food, Restaurant & Beverage",Upwork,https://www.upwork.com/nx/search/jobs/,photo,10,full,confirm
1224,full,Vectorize Logos & Packaging,"Food, Restaurant & Beverage",Freelancer.com,https://www.freelancer.com/projects/graphic-design/Vectorize-Logos-Packaging,photo,6,full,confirm
1260,full,Athletic Logo Design,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Athletic%20Logo%20Design,express|photo,5,express,under_claim
1281,full,Brand Identity and Logo Refinement,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Brand%20Identity%20and%20Logo%20Refinement,express|photo,6,express,under_claim
1298,full,Business Card + Logo,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Business%20Card%20+%20Logo,express,5,express,under_claim
1344,full,Company Logo Assets Creation,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/,photo|express,5,full,confirm
1351,full,Convert Images to Vector Files,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Convert%20Images%20to%20Vector%20Files,photo,4,full,confirm
1352,full,Convert JPEG and PNG company logos to EPS & SVG Vector files,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Convert%20JPEG%20and%20PNG%20company%20logos%20to%20EPS%20&%20SVG%20Ve,photo,8,full,confirm
1374,full,Create a WAY better thumbnail for my two YouTube thmumbnails,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Create%20a%20WAY%20better%20thumbnail%20for%20my%20two%20YouTube%20thm,photo|express,6,partial,under_claim
1391,full,Cut Out Furniture in Photoshop,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Cut%20Out%20Furniture%20in%20Photoshop,photo,3,full,confirm
